fus2
 0.99966    -0.00148
 0.99459     0.00255
 0.98575     0.00855
 0.97520     0.01441
 0.96315     0.01998
 0.94967     0.02534
 0.93468     0.03062
 0.91824     0.03584
 0.90064     0.04095
 0.88230     0.04588
 0.86345     0.05060
 0.84432     0.05510
 0.82503     0.05941
 0.80562     0.06353
 0.78605     0.06740
 0.76634     0.07108
 0.74657     0.07463
 0.72673     0.07805
 0.70685     0.08135
 0.68693     0.08454
 0.66701     0.08762
 0.64713     0.09060
 0.62732     0.09346
 0.60758     0.09623
 0.58795     0.09888
 0.56842     0.10142
 0.54902     0.10384
 0.52975     0.10613
 0.51061     0.10829
 0.49160     0.11030
 0.47274     0.11216
 0.45404     0.11385
 0.43554     0.11536
 0.41724     0.11668
 0.39916     0.11779
 0.38129     0.11870
 0.36367     0.11938
 0.34634     0.11981
 0.32933     0.11998
 0.31267     0.11989
 0.29639     0.11951
 0.28045     0.11884
 0.26483     0.11789
 0.24950     0.11663
 0.23442     0.11506
 0.21960     0.11317
 0.20504     0.11099
 0.19078     0.10852
 0.17688     0.10577
 0.16341     0.10275
 0.15042     0.09951
 0.13799     0.09607
 0.12620     0.09249
 0.11509     0.08881
 0.10468     0.08506
 0.09499     0.08128
 0.08602     0.07753
 0.07779     0.07383
 0.07026     0.07023
 0.06337     0.06669
 0.05701     0.06323
 0.05114     0.05981
 0.04572     0.05647
 0.04076     0.05323
 0.03624     0.05010
 0.03212     0.04707
 0.02836     0.04412
 0.02493     0.04126
 0.02179     0.03847
 0.01890     0.03573
 0.01626     0.03307
 0.01384     0.03045
 0.01165     0.02790
 0.00964     0.02538
 0.00784     0.02291
 0.00622     0.02049
 0.00479     0.01810
 0.00351     0.01576
 0.00242     0.01346
 0.00148     0.01119
 0.00071     0.00896
 0.00015     0.00674
-0.00019     0.00455
-0.00028     0.00238
 0.00003     0.00029
 0.00069    -0.00162
 0.00131    -0.00342
 0.00214    -0.00515
 0.00339    -0.00678
 0.00499    -0.00827
 0.00692    -0.00958
 0.00913    -0.01070
 0.01158    -0.01165
 0.01424    -0.01245
 0.01711    -0.01312
 0.02019    -0.01368
 0.02350    -0.01413
 0.02706    -0.01449
 0.03089    -0.01475
 0.03504    -0.01491
 0.03957    -0.01499
 0.04453    -0.01496
 0.05000    -0.01483
 0.05607    -0.01459
 0.06285    -0.01421
 0.07051    -0.01368
 0.07921    -0.01296
 0.08917    -0.01203
 0.10065    -0.01084
 0.11380    -0.00938
 0.12865    -0.00766
 0.14509    -0.00568
 0.16273    -0.00347
 0.18122    -0.00106
 0.20023     0.00149
 0.21959     0.00415
 0.23919     0.00687
 0.25899     0.00961
 0.27890     0.01236
 0.29886     0.01509
 0.31882     0.01780
 0.33874     0.02047
 0.35860     0.02306
 0.37844     0.02556
 0.39823     0.02794
 0.41801     0.03021
 0.43777     0.03234
 0.45750     0.03431
 0.47719     0.03614
 0.49686     0.03781
 0.51651     0.03932
 0.53614     0.04066
 0.55574     0.04183
 0.57533     0.04283
 0.59486     0.04366
 0.61433     0.04432
 0.63373     0.04480
 0.65303     0.04512
 0.67225     0.04526
 0.69133     0.04522
 0.71028     0.04500
 0.72903     0.04461
 0.74750     0.04403
 0.76564     0.04327
 0.78338     0.04233
 0.80069     0.04120
 0.81763     0.03982
 0.83437     0.03819
 0.85107     0.03634
 0.86794     0.03422
 0.88505     0.03175
 0.90216     0.02889
 0.91880     0.02565
 0.93449     0.02211
 0.94899     0.01831
 0.96215     0.01431
 0.97397     0.01014
 0.98451     0.00584
 0.99389     0.00148
 0.99966    -0.00148
